\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV1(5).ElmComp\Battery EV1(5).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV28(8).ElmComp\Battery EV28(8).ElmDsl;0.650228
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV23(1).ElmComp\Battery EV23(1).ElmDsl;0.657271
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV33(4).ElmComp\Battery EV33(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV52(3).ElmComp\Battery EV52(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV14(5).ElmComp\Battery EV14(5).ElmDsl;0.630885
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV42.ElmComp\Battery EV42.ElmDsl;0.483555
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV39.ElmComp\Battery EV39.ElmDsl;0.623285
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV1.ElmComp\Battery EV1.ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV22(4).ElmComp\Battery EV22(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV23(2).ElmComp\Battery EV23(2).ElmDsl;0.657271
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV27(3).ElmComp\Battery EV27(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV26(5).ElmComp\Battery EV26(5).ElmDsl;0.608042
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV41(3).ElmComp\Battery EV41(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV42(1).ElmComp\Battery EV42(1).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV2(5).ElmComp\Battery EV2(5).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV22.ElmComp\Battery EV22.ElmDsl;0.598099
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV40.ElmComp\Battery EV40.ElmDsl;0.648428
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV1(7).ElmComp\Battery EV1(7).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV32(3).ElmComp\Battery EV32(3).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV13(4).ElmComp\Battery EV13(4).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV31(5).ElmComp\Battery EV31(5).ElmDsl;0.616099
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV12(6).ElmComp\Battery EV12(6).ElmDsl;0.0
\szafar.IntUser\Larger_network_AB.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Grid.ElmNet\Composite Model EV50(4).ElmComp\Battery EV50(4).ElmDsl;0.0
